id,retention,Usage
53072,1.0,Public
122355,1.0,Public
1627,1.0,Public
137480,1.0,Public
25380,1.0,Public
62018,0.0,Public
80504,0.0,Public
44213,1.0,Public
48358,1.0,Public
53085,1.0,Public
102330,1.0,Public
15543,1.0,Public
50884,1.0,Public
52545,1.0,Public
85948,0.0,Public
115171,1.0,Public
123578,0.0,Public
103651,1.0,Public
96884,1.0,Public
103586,1.0,Public
43084,1.0,Public
123531,1.0,Public
21342,1.0,Public
67703,1.0,Public
113131,1.0,Public
8484,1.0,Public
82862,1.0,Public
139871,1.0,Public
55138,1.0,Public
86614,1.0,Public
43504,1.0,Public
30897,1.0,Public
136863,1.0,Public
46947,1.0,Public
61041,1.0,Public
125341,1.0,Public
75885,1.0,Public
20927,1.0,Public
51016,1.0,Public
116389,1.0,Public
18547,1.0,Public
87300,1.0,Public
24182,1.0,Public
80446,1.0,Public
10323,1.0,Public
66247,1.0,Public
13857,0.0,Public
65162,1.0,Public
107496,1.0,Public
20472,1.0,Public
14712,1.0,Public
45724,0.0,Public
118347,1.0,Public
130695,1.0,Public
35140,1.0,Public
47609,1.0,Public
89739,1.0,Public
121638,1.0,Public
102138,1.0,Public
129219,1.0,Public
94267,1.0,Public
10541,0.0,Public
21828,1.0,Public
50878,1.0,Public
22629,1.0,Public
95360,1.0,Public
103585,0.0,Public
47043,1.0,Public
58307,1.0,Public
96085,1.0,Public
6038,1.0,Public
40103,1.0,Public
129839,1.0,Public
42996,1.0,Public
44822,1.0,Public
59366,1.0,Public
73893,1.0,Public
47615,1.0,Public
15251,1.0,Public
49888,0.0,Public
108694,1.0,Public
49272,1.0,Public
13145,1.0,Public
96953,1.0,Public
84516,1.0,Public
2843,1.0,Public
110026,1.0,Public
49168,1.0,Public
111067,1.0,Public
3866,1.0,Public
126376,1.0,Public
43596,1.0,Public
1382,1.0,Public
138801,1.0,Public
118860,1.0,Public
72952,1.0,Public
115840,1.0,Public
79383,1.0,Public
6906,1.0,Public
77029,1.0,Public
134821,1.0,Public
98445,1.0,Public
42490,1.0,Public
99937,0.0,Public
1017,1.0,Public
111459,1.0,Public
21304,1.0,Public
61050,1.0,Public
77497,1.0,Public
140668,1.0,Public
96972,1.0,Public
87053,1.0,Public
64762,0.0,Public
114046,1.0,Public
13939,0.0,Public
53950,1.0,Public
24252,1.0,Public
3340,1.0,Public
12873,1.0,Public
109311,1.0,Public
63186,0.0,Public
134750,1.0,Public
81819,1.0,Public
1151,1.0,Public
70319,0.0,Public
15983,1.0,Public
23100,1.0,Public
84079,1.0,Public
80517,0.0,Public
5644,1.0,Public
32286,1.0,Public
48538,1.0,Public
86428,1.0,Public
60356,1.0,Public
130096,1.0,Public
102238,1.0,Public
98033,1.0,Public
27295,1.0,Public
62165,1.0,Public
49643,0.0,Public
91677,1.0,Public
72550,1.0,Public
19734,1.0,Public
22839,1.0,Public
28239,1.0,Public
52369,1.0,Public
34834,1.0,Public
55590,1.0,Public
9267,1.0,Public
101560,1.0,Public
137968,1.0,Public
92914,0.0,Public
94108,1.0,Public
43968,1.0,Public
73757,1.0,Public
88335,1.0,Public
8954,1.0,Public
114774,1.0,Public
27160,1.0,Public
23270,1.0,Public
65230,0.0,Public
28883,1.0,Public
95032,1.0,Public
2082,1.0,Public
54352,1.0,Public
35815,1.0,Public
33598,1.0,Public
82559,1.0,Public
30329,1.0,Public
101803,1.0,Public
9949,1.0,Public
113175,1.0,Public
45331,1.0,Public
103975,1.0,Public
77812,1.0,Public
120601,1.0,Public
109657,1.0,Public
119940,1.0,Public
56689,1.0,Public
77367,1.0,Public
1985,0.0,Public
72757,1.0,Public
86747,1.0,Public
19571,1.0,Public
97929,1.0,Public
14555,1.0,Public
131463,1.0,Public
41238,1.0,Public
72376,1.0,Public
66707,1.0,Public
97966,1.0,Public
9230,1.0,Public
95273,1.0,Public
46667,1.0,Public
16259,1.0,Public
49895,1.0,Public
114057,0.0,Public
6361,1.0,Public
67541,1.0,Public
141798,0.0,Public
5304,1.0,Public
92909,1.0,Public
4747,1.0,Public
25711,1.0,Public
2837,1.0,Public
83595,0.0,Public
2132,1.0,Public
83837,1.0,Public
66337,1.0,Public
82393,0.0,Public
79178,1.0,Public
18285,1.0,Public
88397,0.0,Public
5735,1.0,Public
121282,1.0,Public
100034,1.0,Public
126413,1.0,Public
45256,1.0,Public
29106,1.0,Public
15048,1.0,Public
58316,1.0,Public
36674,1.0,Public
2245,1.0,Public
76588,1.0,Public
93705,1.0,Public
118362,1.0,Public
52836,1.0,Public
111325,1.0,Public
140956,1.0,Public
142505,1.0,Public
50449,1.0,Public
143126,1.0,Public
35985,1.0,Public
96984,0.0,Public
68010,0.0,Public
101765,1.0,Public
43773,1.0,Public
79633,1.0,Public
94759,1.0,Public
30380,1.0,Public
65340,1.0,Public
15417,1.0,Public
112577,1.0,Public
142893,1.0,Public
99306,1.0,Public
62478,1.0,Public
21392,1.0,Public
130281,1.0,Public
30810,0.0,Public
49610,1.0,Public
63677,1.0,Public
96532,1.0,Public
9825,1.0,Public
39283,1.0,Public
137973,1.0,Public
100157,1.0,Public
74922,1.0,Public
28808,1.0,Public
111207,1.0,Public
7978,0.0,Public
63598,1.0,Public
93211,1.0,Public
17896,1.0,Public
45957,1.0,Public
59505,1.0,Public
126825,0.0,Public
102892,0.0,Public
68471,1.0,Public
57004,1.0,Public
111335,1.0,Public
3475,0.0,Public
524,1.0,Public
23242,1.0,Public
134479,1.0,Public
108339,0.0,Public
77151,0.0,Public
114902,1.0,Public
51426,1.0,Public
78904,1.0,Public
87017,1.0,Public
352,1.0,Public
26291,1.0,Public
80284,0.0,Public
33706,1.0,Public
15319,1.0,Public
119055,1.0,Public
75790,1.0,Public
90836,1.0,Public
121939,1.0,Public
56474,1.0,Public
112500,1.0,Public
95423,1.0,Public
100226,1.0,Public
135911,1.0,Public
122384,1.0,Public
110498,1.0,Public
16522,1.0,Public
26572,1.0,Public
15398,1.0,Public
72718,1.0,Public
97893,1.0,Public
102026,1.0,Public
32296,1.0,Public
135676,1.0,Public
127586,1.0,Public
139328,1.0,Public
126408,1.0,Public
96671,1.0,Public
50921,0.0,Public
85284,1.0,Public
63715,1.0,Public
40558,1.0,Public
19856,0.0,Public
107368,1.0,Public
97270,1.0,Public
57292,1.0,Public
133576,1.0,Public
33709,1.0,Public
126406,1.0,Public
133616,1.0,Public
17154,1.0,Public
118081,1.0,Public
96151,1.0,Public
82791,1.0,Public
38089,1.0,Public
129986,1.0,Public
141282,1.0,Public
32906,1.0,Public
614,1.0,Public
88297,1.0,Public
44139,0.0,Public
45477,1.0,Public
78225,1.0,Public
68082,1.0,Public
36187,1.0,Public
1274,1.0,Public
123957,1.0,Public
133174,1.0,Public
90263,1.0,Public
112193,1.0,Public
11682,1.0,Public
23308,1.0,Public
13760,1.0,Public
80279,1.0,Public
17729,1.0,Public
108416,1.0,Public
71895,1.0,Public
10683,1.0,Public
73754,1.0,Public
131601,1.0,Public
139542,0.0,Public
54838,1.0,Public
48509,1.0,Public
125440,0.0,Public
32536,1.0,Public
103926,1.0,Public
141475,1.0,Public
27384,1.0,Public
16339,1.0,Public
128822,1.0,Public
119981,1.0,Public
107137,0.0,Public
77905,1.0,Public
7053,1.0,Public
94089,0.0,Public
83135,1.0,Public
34737,1.0,Public
120734,1.0,Public
52551,1.0,Public
35397,1.0,Public
62758,1.0,Public
32592,1.0,Public
51088,1.0,Public
123443,1.0,Public
123282,1.0,Public
47034,1.0,Public
17300,1.0,Public
88758,1.0,Public
117190,1.0,Public
31690,1.0,Public
125929,1.0,Public
102183,1.0,Public
31162,1.0,Public
65773,1.0,Public
22290,1.0,Public
54824,1.0,Public
9604,1.0,Public
59676,1.0,Public
56806,1.0,Public
55100,1.0,Public
136003,1.0,Public
103015,0.0,Public
62861,1.0,Public
41211,1.0,Public
83116,1.0,Public
54033,1.0,Public
70229,1.0,Public
11725,1.0,Public
92736,1.0,Public
82464,1.0,Public
117771,1.0,Public
17108,1.0,Public
2237,1.0,Public
141206,1.0,Public
99616,0.0,Public
131020,1.0,Public
85023,1.0,Public
129272,1.0,Public
42649,1.0,Public
114555,1.0,Public
123418,1.0,Public
107285,1.0,Public
42037,1.0,Public
17983,1.0,Public
123380,1.0,Public
107172,1.0,Public
138261,1.0,Public
19180,1.0,Public
42543,1.0,Public
77705,1.0,Public
27310,1.0,Public
124410,1.0,Public
62383,1.0,Public
37263,1.0,Public
11904,1.0,Public
71871,1.0,Public
122714,1.0,Public
41559,1.0,Public
832,1.0,Public
89433,0.0,Public
36747,1.0,Public
31545,1.0,Public
29483,1.0,Public
107210,1.0,Public
23141,1.0,Public
12852,1.0,Public
38440,1.0,Public
112396,1.0,Public
102453,1.0,Public
82828,1.0,Public
5221,1.0,Public
44784,1.0,Public
44262,1.0,Public
69559,1.0,Public
129193,1.0,Public
74312,1.0,Public
133927,1.0,Public
47427,1.0,Public
29873,0.0,Public
51317,1.0,Public
116940,1.0,Public
22216,1.0,Public
91192,1.0,Public
78810,1.0,Public
114487,1.0,Public
69014,1.0,Public
39367,1.0,Public
8166,1.0,Public
52213,1.0,Public
82263,1.0,Public
77810,1.0,Public
50164,1.0,Public
40229,1.0,Public
133488,0.0,Public
23474,1.0,Public
122426,1.0,Public
12541,1.0,Public
52392,1.0,Public
9169,1.0,Public
30728,1.0,Public
136397,0.0,Public
105981,1.0,Public
135196,1.0,Public
45816,1.0,Public
30381,1.0,Public
136514,1.0,Public
16457,1.0,Public
22321,1.0,Public
71037,1.0,Public
81441,1.0,Public
71044,1.0,Public
107336,1.0,Public
66152,1.0,Public
109150,1.0,Public
130287,1.0,Public
6450,1.0,Public
111326,1.0,Public
130565,0.0,Public
12141,1.0,Public
140677,1.0,Public
14304,1.0,Public
50609,1.0,Public
99496,1.0,Public
89048,1.0,Public
53762,1.0,Public
60468,1.0,Public
98234,1.0,Public
87401,1.0,Public
50808,1.0,Public
128166,1.0,Public
50952,1.0,Public
44932,1.0,Public
67346,1.0,Public
138740,1.0,Public
133777,1.0,Public
102899,1.0,Public
79582,1.0,Public
126139,1.0,Public
32222,1.0,Public
141288,1.0,Public
119271,1.0,Public
32031,1.0,Public
123740,1.0,Public
117870,1.0,Public
45439,1.0,Public
100779,1.0,Public
100378,1.0,Public
74117,0.0,Public
36224,1.0,Public
74698,1.0,Public
44789,1.0,Public
135065,1.0,Public
47347,1.0,Public
15306,1.0,Public
67103,1.0,Public
69374,1.0,Public
66111,1.0,Public
94592,1.0,Public
72002,1.0,Public
24977,1.0,Public
27830,1.0,Public
124012,1.0,Public
71583,1.0,Public
135416,1.0,Public
14084,1.0,Public
55444,1.0,Public
58066,1.0,Public
78354,1.0,Public
112751,1.0,Public
89262,1.0,Public
68041,1.0,Public
123248,0.0,Public
103939,1.0,Public
47650,1.0,Public
56877,1.0,Public
120757,1.0,Public
102765,1.0,Public
63692,1.0,Public
24422,1.0,Public
67374,0.0,Public
23633,1.0,Public
90105,1.0,Public
23401,1.0,Public
117176,1.0,Public
29945,1.0,Public
39633,0.0,Public
116082,1.0,Public
103918,1.0,Public
141166,1.0,Public
76252,1.0,Public
37553,1.0,Public
95981,1.0,Public
125503,1.0,Public
56204,1.0,Public
89595,1.0,Public
23239,1.0,Public
2455,1.0,Public
55699,1.0,Public
111571,1.0,Public
120826,1.0,Public
68435,1.0,Public
78407,1.0,Public
77107,1.0,Public
140324,1.0,Public
68019,1.0,Public
47553,1.0,Public
111979,1.0,Public
87648,1.0,Public
127955,1.0,Public
81540,1.0,Public
108101,1.0,Public
69945,1.0,Public
104577,1.0,Public
127461,1.0,Public
97413,1.0,Public
58810,1.0,Public
106407,1.0,Public
113225,1.0,Public
108582,1.0,Public
130336,1.0,Public
36046,1.0,Public
12453,1.0,Public
94694,1.0,Public
17524,1.0,Public
44585,1.0,Public
73630,1.0,Public
6396,1.0,Public
14849,1.0,Public
72098,1.0,Public
63004,1.0,Public
32986,1.0,Public
60246,1.0,Public
9672,1.0,Public
54854,1.0,Public
13617,1.0,Public
108675,1.0,Public
70980,1.0,Public
16581,1.0,Public
3849,1.0,Public
54480,1.0,Public
103056,0.0,Public
128994,1.0,Public
31632,1.0,Public
87140,1.0,Public
46530,1.0,Public
129058,1.0,Public
114147,1.0,Public
86401,1.0,Public
108755,1.0,Public
118991,1.0,Public
116854,1.0,Public
109760,1.0,Public
134729,1.0,Public
6770,1.0,Public
87398,1.0,Public
91283,1.0,Public
28687,1.0,Public
86210,0.0,Public
110507,1.0,Public
84952,1.0,Public
42967,1.0,Public
125125,1.0,Public
114411,1.0,Public
137325,0.0,Public
21402,1.0,Public
77911,1.0,Public
66468,1.0,Public
96495,1.0,Public
68322,0.0,Public
3527,1.0,Public
57553,1.0,Public
98070,1.0,Public
126165,0.0,Public
28116,1.0,Public
11036,1.0,Public
69483,1.0,Public
138896,1.0,Public
111215,1.0,Public
130516,1.0,Public
124573,1.0,Public
8663,1.0,Public
22166,0.0,Public
64589,1.0,Public
132388,1.0,Public
73156,1.0,Public
39681,1.0,Public
51321,1.0,Public
134865,1.0,Public
35775,1.0,Public
127803,1.0,Public
122703,1.0,Public
132812,1.0,Public
135136,1.0,Public
109864,1.0,Public
47644,1.0,Public
37431,1.0,Public
56560,0.0,Public
2220,1.0,Public
134546,1.0,Public
48921,0.0,Public
136040,1.0,Public
8646,1.0,Public
36575,1.0,Public
18436,1.0,Public
139785,1.0,Public
21166,1.0,Public
28889,1.0,Public
138111,1.0,Public
64456,1.0,Public
76744,1.0,Public
89905,1.0,Public
102746,1.0,Public
119202,1.0,Public
89874,1.0,Public
15231,1.0,Public
32306,0.0,Public
2069,0.0,Public
141454,1.0,Public
12903,1.0,Public
36683,1.0,Public
135905,1.0,Public
138333,0.0,Public
78031,1.0,Public
29271,1.0,Public
31134,1.0,Public
102304,1.0,Public
132275,1.0,Public
62728,1.0,Public
26538,0.0,Public
96571,1.0,Public
130432,1.0,Public
59357,1.0,Public
21575,1.0,Public
82979,1.0,Public
43873,1.0,Public
84893,1.0,Public
135696,1.0,Public
6393,1.0,Public
132704,0.0,Public
11699,1.0,Public
96813,1.0,Public
116010,1.0,Public
84337,1.0,Public
46921,1.0,Public
95280,0.0,Public
80509,1.0,Public
101298,1.0,Public
132726,1.0,Public
27132,1.0,Public
36611,1.0,Public
56341,1.0,Public
40549,1.0,Public
82555,1.0,Public
62935,1.0,Public
99852,1.0,Public
76067,1.0,Public
69145,1.0,Public
49758,1.0,Public
137346,1.0,Public
107449,1.0,Public
10461,1.0,Public
132274,1.0,Public
41118,1.0,Public
17353,1.0,Public
57806,1.0,Public
45694,1.0,Public
2483,1.0,Public
32966,1.0,Public
94927,1.0,Public
104985,1.0,Public
107290,1.0,Public
75190,1.0,Public
4382,1.0,Public
22267,1.0,Public
90161,1.0,Public
133737,1.0,Public
75496,1.0,Public
33810,1.0,Public
117621,1.0,Public
84868,1.0,Public
96266,1.0,Public
140028,1.0,Public
113772,1.0,Public
8987,1.0,Public
17720,1.0,Public
20378,1.0,Public
138455,1.0,Public
29089,1.0,Public
88052,1.0,Public
111434,0.0,Public
139427,0.0,Public
58891,1.0,Public
23923,1.0,Public
8833,1.0,Public
113055,1.0,Public
128685,0.0,Public
103890,1.0,Public
128085,1.0,Public
134818,1.0,Public
133290,1.0,Public
122561,1.0,Public
9790,1.0,Public
22337,1.0,Public
46374,1.0,Public
106841,1.0,Public
139432,1.0,Public
66682,1.0,Public
98772,1.0,Public
119567,1.0,Public
58885,1.0,Public
69901,0.0,Public
12631,1.0,Public
126434,1.0,Public
38278,1.0,Public
79025,1.0,Public
101784,0.0,Public
42117,1.0,Public
16120,0.0,Public
76368,1.0,Public
19748,1.0,Public
39118,0.0,Public
96163,1.0,Public
55279,1.0,Public
75732,1.0,Public
137332,1.0,Public
17804,1.0,Public
51197,1.0,Public
88087,1.0,Public
52025,1.0,Public
2676,1.0,Public
23214,0.0,Public
3891,1.0,Public
117899,1.0,Public
29643,1.0,Public
121649,1.0,Public
94695,1.0,Public
5729,1.0,Public
115805,1.0,Public
114228,1.0,Public
7909,1.0,Public
74122,1.0,Public
21090,1.0,Public
131332,0.0,Public
59708,1.0,Public
24915,1.0,Public
128231,1.0,Public
84855,1.0,Public
23420,1.0,Public
34325,1.0,Public
96340,1.0,Public
2852,1.0,Public
27687,1.0,Public
134223,1.0,Public
103051,1.0,Public
98627,1.0,Public
77287,1.0,Public
4008,1.0,Public
88733,1.0,Public
136935,1.0,Public
70793,1.0,Public
61196,1.0,Public
13211,1.0,Public
29057,1.0,Public
84296,1.0,Public
76284,1.0,Public
139452,1.0,Public
28381,1.0,Public
90365,1.0,Public
39527,1.0,Public
96417,1.0,Public
52687,1.0,Public
6480,1.0,Public
123407,1.0,Public
18184,1.0,Public
74190,1.0,Public
121256,1.0,Public
48686,1.0,Public
133416,1.0,Public
81536,1.0,Public
82544,1.0,Public
17295,1.0,Public
105464,1.0,Public
115241,1.0,Public
99065,1.0,Public
128790,1.0,Public
26953,1.0,Public
110869,1.0,Public
140001,1.0,Public
54553,1.0,Public
46741,1.0,Public
105921,1.0,Public
102247,1.0,Public
46164,1.0,Public
5482,1.0,Public
136511,0.0,Public
137624,0.0,Public
102469,1.0,Public
61938,0.0,Public
20177,1.0,Public
58478,1.0,Public
26065,1.0,Public
38461,1.0,Public
89615,0.0,Public
8803,1.0,Public
54634,0.0,Public
3452,1.0,Public
125194,1.0,Public
119865,1.0,Public
71426,1.0,Public
48764,1.0,Public
10175,1.0,Public
102973,1.0,Public
50994,1.0,Public
134715,1.0,Public
69616,1.0,Public
114846,0.0,Public
95609,1.0,Public
16041,1.0,Public
83392,1.0,Public
71266,1.0,Public
76614,1.0,Public
110979,1.0,Public
137489,1.0,Public
83685,1.0,Public
139673,1.0,Public
100714,1.0,Public
79792,1.0,Public
13790,1.0,Public
99581,1.0,Public
91169,1.0,Public
78029,1.0,Public
70862,1.0,Public
119375,1.0,Public
109069,1.0,Public
40569,1.0,Public
116849,1.0,Public
48675,1.0,Public
16246,1.0,Public
59370,1.0,Public
95884,1.0,Public
24872,1.0,Public
40635,1.0,Public
59871,1.0,Public
116866,1.0,Public
53145,1.0,Public
108702,1.0,Public
14516,1.0,Public
4366,0.0,Public
35670,1.0,Public
130465,1.0,Public
77704,1.0,Public
21353,1.0,Public
108764,1.0,Public
82414,1.0,Public
72023,0.0,Public
18655,1.0,Public
51689,1.0,Public
100793,1.0,Public
78148,0.0,Public
21130,1.0,Public
75282,1.0,Public
20677,1.0,Public
125851,1.0,Public
106047,1.0,Public
21797,1.0,Public
55504,1.0,Public
119553,1.0,Public
53566,1.0,Public
4365,1.0,Public
107898,1.0,Public
71977,1.0,Public
5684,1.0,Public
63947,1.0,Public
121822,1.0,Public
107405,1.0,Public
50890,1.0,Public
101335,1.0,Public
32801,1.0,Public
108555,1.0,Public
16275,1.0,Public
105934,1.0,Public
104562,1.0,Public
89862,1.0,Public
90069,1.0,Public
142883,0.0,Public
86002,1.0,Public
64823,1.0,Public
33369,1.0,Public
4555,1.0,Public
130782,1.0,Public
31781,1.0,Public
46735,1.0,Public
127310,1.0,Public
9697,1.0,Public
17026,1.0,Public
15853,1.0,Public
70755,1.0,Public
66680,1.0,Public
65803,1.0,Public
138295,1.0,Public
131117,1.0,Public
30608,1.0,Public
54182,1.0,Public
136252,1.0,Public
24992,1.0,Public
37456,1.0,Public
99767,1.0,Public
41710,1.0,Public
39883,1.0,Public
102407,1.0,Public
122825,1.0,Public
96108,1.0,Public
23457,1.0,Public
119336,1.0,Public
142045,1.0,Public
135038,1.0,Public
64909,1.0,Public
127823,1.0,Public
109242,1.0,Public
52574,1.0,Public
83233,1.0,Public
29244,1.0,Public
139550,1.0,Public
4350,1.0,Public
14649,1.0,Public
117729,1.0,Public
57165,1.0,Public
51394,1.0,Public
47309,1.0,Public
16307,1.0,Public
86084,1.0,Public
38637,1.0,Public
55096,1.0,Public
9885,1.0,Public
113738,1.0,Public
106886,1.0,Public
45619,1.0,Public
16439,1.0,Public
91794,1.0,Public
72235,1.0,Public
128689,1.0,Public
104223,1.0,Public
97079,1.0,Public
76006,1.0,Public
43566,1.0,Public
81514,1.0,Public
34654,0.0,Public
73689,1.0,Public
140446,1.0,Public
67848,1.0,Public
72252,1.0,Public
102450,1.0,Public
133517,1.0,Public
23572,1.0,Public
90180,1.0,Public
88943,1.0,Public
102720,0.0,Public
134489,1.0,Public
61568,1.0,Public
74537,1.0,Public
134143,1.0,Public
79632,1.0,Public
30476,1.0,Public
115140,1.0,Public
133169,1.0,Public
119008,1.0,Public
129207,1.0,Public
3655,1.0,Public
98176,1.0,Public
40327,1.0,Public
99817,1.0,Public
119026,1.0,Public
4198,1.0,Public
24784,1.0,Public
79058,0.0,Public
47493,1.0,Public
3045,0.0,Public
64696,1.0,Public
55344,1.0,Public
136639,1.0,Public
138930,1.0,Public
124555,1.0,Public
32317,1.0,Public
79089,1.0,Public
15602,0.0,Public
130227,1.0,Public
119146,1.0,Public
134759,1.0,Public
45677,1.0,Public
66212,1.0,Public
14563,1.0,Public
1229,1.0,Public
58983,1.0,Public
36014,1.0,Public
11761,1.0,Public
6108,0.0,Public
120432,1.0,Public
62964,0.0,Public
45090,1.0,Public
75567,1.0,Public
92892,1.0,Public
132161,1.0,Public
18995,1.0,Public
99828,1.0,Public
56628,1.0,Public
69411,1.0,Public
82960,1.0,Public
88323,1.0,Public
116491,1.0,Public
136811,1.0,Public
72881,1.0,Public
97881,1.0,Public
63331,1.0,Public
4164,1.0,Public
139403,1.0,Public
113782,1.0,Public
83170,1.0,Public
132090,1.0,Public
53222,0.0,Public
7445,1.0,Public
35920,1.0,Public
94511,1.0,Public
65715,1.0,Public
93224,1.0,Public
60038,1.0,Public
136602,0.0,Public
96614,1.0,Public
43898,1.0,Public
117014,1.0,Public
84744,1.0,Public
78635,1.0,Public
120286,0.0,Public
85623,1.0,Public
15406,1.0,Public
28376,1.0,Public
96412,1.0,Public
96263,1.0,Public
142509,1.0,Public
35431,1.0,Public
960,1.0,Public
57895,1.0,Public
99326,1.0,Public
100721,1.0,Public
135833,0.0,Public
44809,1.0,Public
28494,1.0,Public
48625,1.0,Public
115005,1.0,Public
54433,1.0,Public
132315,1.0,Public
41848,1.0,Public
95111,1.0,Public
82530,1.0,Public
79432,1.0,Public
60944,1.0,Public
55937,1.0,Public
117686,1.0,Public
13772,1.0,Public
75585,1.0,Public
138825,1.0,Public
103065,1.0,Public
2581,1.0,Public
77147,1.0,Public
67560,1.0,Public
100077,1.0,Public
15094,1.0,Public
71942,1.0,Public
91896,1.0,Public
102418,1.0,Public
5195,1.0,Public
102778,1.0,Public
125640,1.0,Public
20776,1.0,Public
102098,1.0,Public
124878,1.0,Public
62677,0.0,Public
126969,1.0,Public
125143,1.0,Public
108638,1.0,Public
85822,1.0,Public
65808,1.0,Public
31373,1.0,Public
47742,1.0,Public
49109,1.0,Public
57186,1.0,Public
35825,1.0,Public
28537,1.0,Public
2115,1.0,Public
72508,1.0,Public
8660,1.0,Public
78720,1.0,Public
113063,1.0,Public
137613,1.0,Public
5667,1.0,Public
94356,1.0,Public
101148,1.0,Public
142245,1.0,Public
102518,1.0,Public
14407,1.0,Public
85971,1.0,Public
44541,1.0,Public
42414,1.0,Public
76136,0.0,Public
20831,1.0,Public
26046,1.0,Public
62987,1.0,Public
42220,0.0,Public
77797,1.0,Public
119746,1.0,Public
27534,1.0,Public
79466,1.0,Public
67133,1.0,Public
97898,1.0,Public
88435,1.0,Public
14856,1.0,Public
137949,1.0,Public
51521,1.0,Public
99593,1.0,Public
67856,1.0,Public
41382,1.0,Public
120662,1.0,Public
7058,1.0,Public
83879,0.0,Public
44103,1.0,Public
134675,0.0,Public
100280,1.0,Public
83772,1.0,Public
125750,1.0,Public
50612,1.0,Public
1127,1.0,Public
141516,1.0,Public
80369,0.0,Public
27713,1.0,Public
111460,0.0,Public
128746,1.0,Public
87454,1.0,Public
101302,1.0,Public
1937,1.0,Public
89345,1.0,Public
51366,1.0,Public
11884,1.0,Public
87880,1.0,Public
48367,1.0,Public
49858,1.0,Public
73261,1.0,Public
41277,1.0,Public
28098,1.0,Public
101438,1.0,Public
53189,1.0,Public
96700,1.0,Public
107977,1.0,Public
129782,1.0,Public
80544,0.0,Public
104037,1.0,Public
128898,1.0,Public
133345,1.0,Public
39671,0.0,Public
37966,1.0,Public
93552,1.0,Public
14297,1.0,Public
81167,1.0,Public
127706,1.0,Public
31621,1.0,Public
110362,1.0,Public
14917,1.0,Public
103200,1.0,Public
137923,0.0,Public
7891,1.0,Public
18691,1.0,Public
57544,1.0,Public
81995,1.0,Public
101319,1.0,Public
24262,1.0,Public
89259,1.0,Public
110007,1.0,Public
15937,1.0,Public
55114,1.0,Public
66500,1.0,Public
99823,1.0,Public
46634,1.0,Public
83708,1.0,Public
69593,1.0,Public
23695,1.0,Public
87331,1.0,Public
20745,1.0,Public
29132,1.0,Public
138150,1.0,Public
118857,1.0,Public
55421,1.0,Public
24159,1.0,Public
65625,1.0,Public
98273,1.0,Public
27979,1.0,Public
121760,1.0,Public
51849,1.0,Public
2151,1.0,Public
115259,1.0,Public
66114,1.0,Public
119597,1.0,Public
39227,1.0,Public
142305,1.0,Public
37611,1.0,Public
119253,1.0,Public
21943,1.0,Public
33512,1.0,Public
84116,1.0,Public
35905,1.0,Public
140761,1.0,Public
140559,1.0,Public
8744,1.0,Public
110142,1.0,Public
73153,0.0,Public
8272,1.0,Public
91175,1.0,Public
127370,1.0,Public
19276,1.0,Public
19995,1.0,Public
126369,1.0,Public
27893,1.0,Public
93646,1.0,Public
24842,1.0,Public
3700,1.0,Public
81477,1.0,Public
58050,1.0,Public
73975,1.0,Public
64064,0.0,Public
3516,0.0,Public
1015,1.0,Public
61974,1.0,Public
50843,1.0,Public
48334,1.0,Public
71505,1.0,Public
112709,1.0,Public
6249,1.0,Public
101371,1.0,Public
78861,1.0,Public
98481,1.0,Public
75027,1.0,Public
78063,1.0,Public
88394,0.0,Public
73083,1.0,Public
130119,1.0,Public
127177,1.0,Public
82854,1.0,Public
124065,1.0,Public
52121,1.0,Public
38641,1.0,Public
59419,1.0,Public
88260,1.0,Public
117968,1.0,Public
71686,1.0,Public
112370,1.0,Public
99636,0.0,Public
105427,1.0,Public
36750,1.0,Public
27319,1.0,Public
49493,1.0,Public
34351,1.0,Public
10625,1.0,Public
53043,1.0,Public
142044,1.0,Public
31376,1.0,Public
57383,1.0,Public
36182,1.0,Public
32734,1.0,Public
76736,1.0,Public
5397,1.0,Public
101446,1.0,Public
137848,1.0,Public
129706,1.0,Public
50315,1.0,Public
18228,1.0,Public
55811,1.0,Public
48587,1.0,Public
83764,1.0,Public
112496,1.0,Public
134829,1.0,Public
133074,1.0,Public
80953,1.0,Public
48067,1.0,Public
128474,1.0,Public
125580,1.0,Public
106831,1.0,Public
66430,1.0,Public
59050,1.0,Public
135853,1.0,Public
61333,1.0,Public
18536,1.0,Public
36222,1.0,Public
135666,0.0,Public
47251,1.0,Public
31715,1.0,Public
56485,1.0,Public
137416,1.0,Public
138793,1.0,Public
30780,1.0,Public
64453,1.0,Public
116853,1.0,Public
115733,1.0,Public
36300,1.0,Public
76163,1.0,Public
117466,1.0,Public
134246,1.0,Public
31865,1.0,Public
125470,1.0,Public
111880,1.0,Public
65198,1.0,Public
110239,1.0,Public
119523,1.0,Public
52907,1.0,Public
3634,1.0,Public
65684,1.0,Public
118532,1.0,Public
106250,1.0,Public
89727,1.0,Public
51927,1.0,Public
124092,1.0,Public
60380,1.0,Public
124271,1.0,Public
28296,0.0,Public
27374,1.0,Public
23921,1.0,Public
65756,1.0,Public
140520,1.0,Public
48463,1.0,Public
40291,1.0,Public
77711,1.0,Public
98379,1.0,Public
111689,1.0,Public
